id,original_query,rewritten_query,original_costs,rewrite_costs,costs_reduction_rate,time_cost,llm_costs
53,"select sum(l_extendedprice* (1 - l_discount)) as revenue from lineitem, part where ( p_partkey = l_partkey and p_brand = 'Brand#55' and p_container in ('SM CASE', 'SM BOX', 'SM PACK', 'SM PKG') and l_quantity >= 10 and l_quantity <= 10 + 10 and p_size between 1 and 5 and l_shipmode in ('AIR', 'AIR REG') and l_shipinstruct = 'DELIVER IN PERSON' ) or ( p_partkey = l_partkey and p_brand = 'Brand#53' and p_container in ('MED BAG', 'MED BOX', 'MED PKG', 'MED PACK') and l_quantity >= 18 and l_quantity <= 18 + 10 and p_size between 1 and 10 and l_shipmode in ('AIR', 'AIR REG') and l_shipinstruct = 'DELIVER IN PERSON' ) or ( p_partkey = l_partkey and p_brand = 'Brand#54' and p_container in ('LG CASE', 'LG BOX', 'LG PACK', 'LG PKG') and l_quantity >= 24 and l_quantity <= 24 + 10 and p_size between 1 and 15 and l_shipmode in ('AIR', 'AIR REG') and l_shipinstruct = 'DELIVER IN PERSON' );","WITH lineitem_filtered AS ( SELECT l_extendedprice, l_discount, l_partkey, l_quantity FROM lineitem WHERE l_shipmode IN ('AIR', 'AIR REG') AND l_shipinstruct = 'DELIVER IN PERSON' ) SELECT SUM(l_extendedprice * (1 - l_discount)) AS revenue FROM ( SELECT l_extendedprice, l_discount FROM lineitem_filtered l JOIN part p ON p.p_partkey = l.l_partkey WHERE p_brand = 'Brand#55' AND p_container IN ('SM CASE', 'SM BOX', 'SM PACK', 'SM PKG') AND l_quantity BETWEEN 10 AND 20 AND p_size BETWEEN 1 AND 5 UNION ALL SELECT l_extendedprice, l_discount FROM lineitem_filtered l JOIN part p ON p.p_partkey = l.l_partkey WHERE p_brand = 'Brand#53' AND p_container IN ('MED BAG', 'MED BOX', 'MED PKG', 'MED PACK') AND l_quantity BETWEEN 18 AND 28 AND p_size BETWEEN 1 AND 10 UNION ALL SELECT l_extendedprice, l_discount FROM lineitem_filtered l JOIN part p ON p.p_partkey = l.l_partkey WHERE p_brand = 'Brand#54' AND p_container IN ('LG CASE', 'LG BOX', 'LG PACK', 'LG PKG') AND l_quantity BETWEEN 24 AND 34 AND p_size BETWEEN 1 AND 15 ) AS combined;",,,,171.78413224220276,0.776007
54,"select sum(l_extendedprice* (1 - l_discount)) as revenue from lineitem, part where ( p_partkey = l_partkey and p_brand = 'Brand#31' and p_container in ('SM CASE', 'SM BOX', 'SM PACK', 'SM PKG') and l_quantity >= 10 and l_quantity <= 10 + 10 and p_size between 1 and 5 and l_shipmode in ('AIR', 'AIR REG') and l_shipinstruct = 'DELIVER IN PERSON' ) or ( p_partkey = l_partkey and p_brand = 'Brand#22' and p_container in ('MED BAG', 'MED BOX', 'MED PKG', 'MED PACK') and l_quantity >= 19 and l_quantity <= 19 + 10 and p_size between 1 and 10 and l_shipmode in ('AIR', 'AIR REG') and l_shipinstruct = 'DELIVER IN PERSON' ) or ( p_partkey = l_partkey and p_brand = 'Brand#25' and p_container in ('LG CASE', 'LG BOX', 'LG PACK', 'LG PKG') and l_quantity >= 27 and l_quantity <= 27 + 10 and p_size between 1 and 15 and l_shipmode in ('AIR', 'AIR REG') and l_shipinstruct = 'DELIVER IN PERSON' );","SELECT SUM(l_extendedprice * (1 - l_discount)) AS revenue FROM ( SELECT l_extendedprice, l_discount FROM lineitem JOIN part ON lineitem.l_partkey = part.p_partkey WHERE part.p_brand = 'Brand#31' AND part.p_container IN ('SM CASE', 'SM BOX', 'SM PACK', 'SM PKG') AND lineitem.l_quantity BETWEEN 10 AND 20 AND part.p_size BETWEEN 1 AND 5 AND lineitem.l_shipmode IN ('AIR', 'AIR REG') AND lineitem.l_shipinstruct = 'DELIVER IN PERSON' UNION ALL SELECT l_extendedprice, l_discount FROM lineitem JOIN part ON lineitem.l_partkey = part.p_partkey WHERE part.p_brand = 'Brand#22' AND part.p_container IN ('MED BAG', 'MED BOX', 'MED PKG', 'MED PACK') AND lineitem.l_quantity BETWEEN 19 AND 29 AND part.p_size BETWEEN 1 AND 10 AND lineitem.l_shipmode IN ('AIR', 'AIR REG') AND lineitem.l_shipinstruct = 'DELIVER IN PERSON' UNION ALL SELECT l_extendedprice, l_discount FROM lineitem JOIN part ON lineitem.l_partkey = part.p_partkey WHERE part.p_brand = 'Brand#25' AND part.p_container IN ('LG CASE', 'LG BOX', 'LG PACK', 'LG PKG') AND lineitem.l_quantity BETWEEN 27 AND 37 AND part.p_size BETWEEN 1 AND 15 AND lineitem.l_shipmode IN ('AIR', 'AIR REG') AND lineitem.l_shipinstruct = 'DELIVER IN PERSON' ) AS combined;",,,,146.23289108276367,0.780165
55,"select s_name, s_address from supplier, nation where s_suppkey in ( select ps_suppkey from partsupp where ps_partkey in ( select p_partkey from part where p_name like 'burnished%' ) and ps_availqty > ( select 0.5 * sum(l_quantity) from lineitem where l_partkey = ps_partkey and l_suppkey = ps_suppkey and l_shipdate >= date '1996-01-01' and l_shipdate < date '1996-01-01' + interval '1' year ) ) and s_nationkey = n_nationkey and n_name = 'GERMANY' order by s_name;","WITH yearly_supply AS ( SELECT l_partkey, l_suppkey, 0.5 * SUM(l_quantity) AS half_yearly_quantity FROM lineitem WHERE l_shipdate >= DATE '1996-01-01' AND l_shipdate < DATE '1996-01-01' + interval '1' year GROUP BY l_partkey, l_suppkey ), filtered_parts AS ( SELECT p_partkey FROM part WHERE p_name LIKE 'burnished%' ) SELECT s_name, s_address FROM supplier s JOIN nation n ON s.s_nationkey = n.n_nationkey AND n.n_name = 'GERMANY' WHERE s.s_suppkey IN ( SELECT ps.ps_suppkey FROM partsupp ps JOIN filtered_parts p ON ps.ps_partkey = p.p_partkey JOIN yearly_supply ys ON ps.ps_partkey = ys.l_partkey AND ps.ps_suppkey = ys.l_suppkey WHERE ps.ps_availqty > ys.half_yearly_quantity ) ORDER BY s_name;",,,,104.84447145462036,0.9126270000000001
56,"select s_name, s_address from supplier, nation where s_suppkey in ( select ps_suppkey from partsupp where ps_partkey in ( select p_partkey from part where p_name like 'spring%' ) and ps_availqty > ( select 0.5 * sum(l_quantity) from lineitem where l_partkey = ps_partkey and l_suppkey = ps_suppkey and l_shipdate >= date '1997-01-01' and l_shipdate < date '1997-01-01' + interval '1' year ) ) and s_nationkey = n_nationkey and n_name = 'KENYA' order by s_name;","select s_name, s_address from supplier, nation where s_suppkey in ( select ps_suppkey from partsupp where ps_partkey in ( select p_partkey from part where p_name like 'spring%' ) and ps_availqty > ( select 0.5 * sum(l_quantity) from lineitem where l_partkey = ps_partkey and l_suppkey = ps_suppkey and l_shipdate >= date '1997-01-01' and l_shipdate < date '1997-01-01' + interval '1' year ) ) and s_nationkey = n_nationkey and n_name = 'KENYA' order by s_name;",,,,104.95116925239563,0.843044
57,"select s_name, s_address from supplier, nation where s_suppkey in ( select ps_suppkey from partsupp where ps_partkey in ( select p_partkey from part where p_name like 'burlywood%' ) and ps_availqty > ( select 0.5 * sum(l_quantity) from lineitem where l_partkey = ps_partkey and l_suppkey = ps_suppkey and l_shipdate >= date '1994-01-01' and l_shipdate < date '1994-01-01' + interval '1' year ) ) and s_nationkey = n_nationkey and n_name = 'ETHIOPIA' order by s_name;","WITH filtered_nation AS ( SELECT n_nationkey FROM nation WHERE n_name = 'ETHIOPIA' ), filtered_part AS ( SELECT p_partkey FROM part WHERE p_name LIKE 'burlywood%' ) SELECT s_name, s_address FROM supplier s JOIN filtered_nation fn ON s.s_nationkey = fn.n_nationkey JOIN partsupp ps ON s.s_suppkey = ps.ps_suppkey JOIN filtered_part fp ON ps.ps_partkey = fp.p_partkey WHERE ps.ps_availqty > ( SELECT 0.5 * SUM(l_quantity) FROM lineitem WHERE l_partkey = ps.ps_partkey AND l_suppkey = ps.ps_suppkey AND l_shipdate >= DATE '1994-01-01' AND l_shipdate < DATE '1995-01-01' ) ORDER BY s_name;",,,,101.64559888839722,0.7600199999999999
58,"select s_name, count(*) as numwait from supplier, lineitem l1, orders, nation where s_suppkey = l1.l_suppkey and o_orderkey = l1.l_orderkey and o_orderstatus = 'F' and l1.l_receiptdate > l1.l_commitdate and exists ( select * from lineitem l2 where l2.l_orderkey = l1.l_orderkey and l2.l_suppkey <> l1.l_suppkey ) and not exists ( select * from lineitem l3 where l3.l_orderkey = l1.l_orderkey and l3.l_suppkey <> l1.l_suppkey and l3.l_receiptdate > l3.l_commitdate ) and s_nationkey = n_nationkey and n_name = 'MOZAMBIQUE' group by s_name order by numwait desc, s_name limit 100;","SELECT s_name, COUNT(*) AS numwait FROM supplier JOIN nation ON supplier.s_nationkey = nation.n_nationkey JOIN lineitem l1 ON supplier.s_suppkey = l1.l_suppkey JOIN orders ON l1.l_orderkey = orders.o_orderkey AND orders.o_orderstatus = 'F' WHERE nation.n_name = 'MOZAMBIQUE' AND l1.l_receiptdate > l1.l_commitdate AND EXISTS ( SELECT 1 FROM lineitem l2 WHERE l2.l_orderkey = l1.l_orderkey AND l2.l_suppkey <> l1.l_suppkey ) AND NOT EXISTS ( SELECT 1 FROM lineitem l3 WHERE l3.l_orderkey = l1.l_orderkey AND l3.l_suppkey <> l1.l_suppkey AND l3.l_receiptdate > l3.l_commitdate ) GROUP BY s_name ORDER BY numwait DESC, s_name LIMIT 100;",,,,229.69059801101685,0.8631970000000001
59,"select s_name, count(*) as numwait from supplier, lineitem l1, orders, nation where s_suppkey = l1.l_suppkey and o_orderkey = l1.l_orderkey and o_orderstatus = 'F' and l1.l_receiptdate > l1.l_commitdate and exists ( select * from lineitem l2 where l2.l_orderkey = l1.l_orderkey and l2.l_suppkey <> l1.l_suppkey ) and not exists ( select * from lineitem l3 where l3.l_orderkey = l1.l_orderkey and l3.l_suppkey <> l1.l_suppkey and l3.l_receiptdate > l3.l_commitdate ) and s_nationkey = n_nationkey and n_name = 'SAUDI ARABIA' group by s_name order by numwait desc, s_name limit 100;","WITH saudi_suppliers AS ( SELECT s_suppkey, s_name FROM supplier JOIN nation ON s_nationkey = n_nationkey WHERE n_name = 'SAUDI ARABIA' ), filtered_orders AS ( SELECT o_orderkey FROM orders WHERE o_orderstatus = 'F' ), delayed_lineitem AS ( SELECT l_orderkey, l_suppkey FROM lineitem WHERE l_receiptdate > l_commitdate ) SELECT s.s_name, COUNT(*) AS numwait FROM saudi_suppliers s JOIN delayed_lineitem l1 ON s.s_suppkey = l1.l_suppkey JOIN filtered_orders o ON o.o_orderkey = l1.l_orderkey WHERE EXISTS ( SELECT 1 FROM lineitem l2 WHERE l2.l_orderkey = l1.l_orderkey AND l2.l_suppkey <> l1.l_suppkey ) AND NOT EXISTS ( SELECT 1 FROM lineitem l3 WHERE l3.l_orderkey = l1.l_orderkey AND l3.l_suppkey <> l1.l_suppkey AND l3.l_receiptdate > l3.l_commitdate ) GROUP BY s.s_name ORDER BY numwait DESC, s.s_name LIMIT 100;",,,,138.2932538986206,0.6475779999999999
60,"select s_name, count(*) as numwait from supplier, lineitem l1, orders, nation where s_suppkey = l1.l_suppkey and o_orderkey = l1.l_orderkey and o_orderstatus = 'F' and l1.l_receiptdate > l1.l_commitdate and exists ( select * from lineitem l2 where l2.l_orderkey = l1.l_orderkey and l2.l_suppkey <> l1.l_suppkey ) and not exists ( select * from lineitem l3 where l3.l_orderkey = l1.l_orderkey and l3.l_suppkey <> l1.l_suppkey and l3.l_receiptdate > l3.l_commitdate ) and s_nationkey = n_nationkey and n_name = 'INDONESIA' group by s_name order by numwait desc, s_name limit 100;","WITH late_lineitems AS ( SELECT l_orderkey, l_suppkey FROM lineitem WHERE l_receiptdate > l_commitdate ), indonesia_suppliers AS ( SELECT s_suppkey, s_name FROM supplier JOIN nation ON s_nationkey = n_nationkey WHERE n_name = 'INDONESIA' ) SELECT s.s_name, COUNT(*) AS numwait FROM late_lineitems l1 JOIN orders ON l1.l_orderkey = o_orderkey JOIN indonesia_suppliers s ON l1.l_suppkey = s.s_suppkey WHERE o_orderstatus = 'F' AND EXISTS ( SELECT 1 FROM lineitem l2 WHERE l2.l_orderkey = l1.l_orderkey AND l2.l_suppkey <> l1.l_suppkey ) AND NOT EXISTS ( SELECT 1 FROM late_lineitems l3 WHERE l3.l_orderkey = l1.l_orderkey AND l3.l_suppkey <> l1.l_suppkey ) GROUP BY s.s_name ORDER BY numwait DESC, s.s_name LIMIT 100;",,,,162.5595669746399,0.676207
61,"select cntrycode, count(*) as numcust, sum(c_acctbal) as totacctbal from ( select substring(c_phone from 1 for 2) as cntrycode, c_acctbal from customer where substring(c_phone from 1 for 2) in ('17', '22', '12', '18', '34', '25', '16') and c_acctbal > ( select avg(c_acctbal) from customer where c_acctbal > 0.00 and substring(c_phone from 1 for 2) in ('17', '22', '12', '18', '34', '25', '16') ) and not exists ( select * from orders where o_custkey = c_custkey ) ) as custsale group by cntrycode order by cntrycode;","WITH filtered_customers AS ( SELECT c_custkey, substring(c_phone FROM 1 FOR 2) AS cntrycode, c_acctbal FROM customer WHERE substring(c_phone FROM 1 FOR 2) IN ('17', '22', '12', '18', '34', '25', '16') AND c_acctbal > ( SELECT AVG(c_acctbal) FROM customer WHERE c_acctbal > 0.00 AND substring(c_phone FROM 1 FOR 2) IN ('17', '22', '12', '18', '34', '25', '16') ) ) SELECT cntrycode, COUNT(*) AS numcust, SUM(c_acctbal) AS totacctbal FROM filtered_customers fc WHERE NOT EXISTS ( SELECT 1 FROM orders WHERE o_custkey = fc.c_custkey ) GROUP BY cntrycode ORDER BY cntrycode;",,,,110.73998165130615,0.661187
62,"select cntrycode, count(*) as numcust, sum(c_acctbal) as totacctbal from ( select substring(c_phone from 1 for 2) as cntrycode, c_acctbal from customer where substring(c_phone from 1 for 2) in ('24', '31', '26', '34', '30', '22', '14') and c_acctbal > ( select avg(c_acctbal) from customer where c_acctbal > 0.00 and substring(c_phone from 1 for 2) in ('24', '31', '26', '34', '30', '22', '14') ) and not exists ( select * from orders where o_custkey = c_custkey ) ) as custsale group by cntrycode order by cntrycode;","WITH filtered_customers AS ( SELECT c_custkey, substring(c_phone from 1 for 2) AS cntrycode, c_acctbal FROM customer WHERE substring(c_phone from 1 for 2) IN ('24','31','26','34','30','22','14') AND c_acctbal > 0.00 ), avg_balance AS ( SELECT AVG(c_acctbal) AS avg_val FROM filtered_customers ) SELECT cntrycode, COUNT(*) AS numcust, SUM(c_acctbal) AS totacctbal FROM filtered_customers fc WHERE fc.c_acctbal > (SELECT avg_val FROM avg_balance) AND NOT EXISTS (SELECT 1 FROM orders WHERE o_custkey = fc.c_custkey) GROUP BY cntrycode ORDER BY cntrycode;",,,,214.95720267295837,1.077342
63,"select cntrycode, count(*) as numcust, sum(c_acctbal) as totacctbal from ( select substring(c_phone from 1 for 2) as cntrycode, c_acctbal from customer where substring(c_phone from 1 for 2) in ('15', '18', '31', '33', '32', '28', '16') and c_acctbal > ( select avg(c_acctbal) from customer where c_acctbal > 0.00 and substring(c_phone from 1 for 2) in ('15', '18', '31', '33', '32', '28', '16') ) and not exists ( select * from orders where o_custkey = c_custkey ) ) as custsale group by cntrycode order by cntrycode;","WITH filtered_customer AS ( SELECT c_custkey, c_phone, c_acctbal, substring(c_phone from 1 for 2) AS cntrycode FROM customer WHERE substring(c_phone from 1 for 2) IN ('15', '18', '31', '33', '32', '28', '16') ), avg_balance AS ( SELECT AVG(c_acctbal) AS avg_val FROM filtered_customer WHERE c_acctbal > 0.00 ) SELECT cntrycode, count(*) AS numcust, sum(c_acctbal) AS totacctbal FROM filtered_customer c WHERE c_acctbal > (SELECT avg_val FROM avg_balance) AND NOT EXISTS ( SELECT 1 FROM orders WHERE o_custkey = c.c_custkey ) GROUP BY cntrycode ORDER BY cntrycode;",,,,224.65926051139832,0.836503
